央视,#genre#
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
CGTN记录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
NHKWORLD,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
Thai PBS 3,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
FASHIONTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
FASHIONTV 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
金砖电视,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
亚洲新闻720P,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻1080P,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
日·QVC,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
韩·BBS佛教,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩·EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩·KBC,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩·阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩·阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
韩·HotPlusTV,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
俄·IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄·RBC(Opt-1)[996*560],http://92.50.128.180/utv/1358/index.m3u8
美·NASA Public Channel,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
美·NASA Public Channel,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
乌·M2音乐,http://live.m2.tv/hls3/stream.m3u8
西·加利西亚欧洲体育电视台,http://europa-crtvg.flumotion.com/playlist.m3u8
希·FoxTV,http://live.streams.ovh:1935/foxtv/foxtv/playlist.m3u8
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
NewsmaxTV,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
PBSAmerica,https://pbs-samsunguk.amagi.tv/playlist.m3u8
moviesphere,https://moviesphere-samsung-samsungus.amagi.tv/playlist.m3u8
EdgeSport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8
CA,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
InsightTV,https://insighttv-samsung-canada.amagi.tv/playlist.m3u8
Astrakhan24(Opt-2),http://streaming.astrakhan.ru/astrakhan24/index.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
Comedy,http://51.210.199.27/hls/stream.m3u8
Documentary,http://51.210.199.23/hls/stream.m3u8
Family,http://51.210.199.19/hls/stream.m3u8
Iranian,http://51.210.199.22/hls/stream.m3u8
Music,http://51.210.199.24/hls/stream.m3u8
Nostalgia,http://51.210.199.20/hls/stream.m3u8
韩国-KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
韩国-Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国-EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国-EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国-EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国-KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
韩国-NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
日本购物1,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日本Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港佛陀,https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b
台湾,#genre#
民视,mitv://generationnexxxt.com:19806/bae1cb1b23f8447a8fb537b4f8de943b
台视,mitv://generationnexxxt.com:19806/35efd6a3da6648279ced42e613b7a538
大爱,mitv://generationnexxxt.com:19806/a4e60244f8f84bd4adeefa94b7fae79f
中视,mitv://generationnexxxt.com:19806/e878804cf9e545aa8e988c96e41b74cd
霹雳台湾台,mitv://generationnexxxt.com:19806/b9d24f74bc7f4ccbb1b1ed4507534e7d
华视,mitv://generationnexxxt.com:19806/0baa6cd5be0e4de6ac913a042837ef3c
公视,mitv://generationnexxxt.com:19806/92d75b4e146f413b94259143facb1b2a
好消息,mitv://generationnexxxt.com:19806/51be2c7217b9409ab9eb1c3c5e8b6221
原住民电视台,mitv://generationnexxxt.com:19806/73876344790c47549ec9329b223cfbea
客家电视台,mitv://generationnexxxt.com:19806/760108148dff4eeb9ca04c0fef5be56f
国家地理频道,mitv://generationnexxxt.com:19806/f8901ff13fe54997a07bfdb1a094a40a
探索频道,mitv://generationnexxxt.com:19806/201c99c3eae84a0ea1fcb52d58b67910
TLC旅游生活,mitv://generationnexxxt.com:19806/fd2530b6f21847a987e92c4624fc4599
动物星球,mitv://generationnexxxt.com:19806/f0a5f4ac40f246518d2ad102f359f79d
CN卡通频道,mitv://generationnexxxt.com:19806/feb2748c3ae24fe38b420efa20f6b215
MOMO亲子台,mitv://generationnexxxt.com:19806/dcae6eef0d064a72a7119083eef3a138
东森幼幼台,mitv://generationnexxxt.com:19806/c6f2c4fa915545e0bb6201729675a059
纬来综合台,mitv://generationnexxxt.com:19806/efbaba5cee4e4f22bc871f108a32b6bd
八大第一台,mitv://generationnexxxt.com:19806/759a1d4695804c46a4dc30bbb71849aa
八大综合台,mitv://generationnexxxt.com:19806/fefea45495a44805a306d761461c1983
三立台湾台,mitv://generationnexxxt.com:19806/20458decb8304cd9ad2450d1c7679aa9
三立都会台,mitv://generationnexxxt.com:19806/24be0e6206ad4a1ca1f3aef74a96ec4e
东森综合台,mitv://generationnexxxt.com:19806/8d795dc168bd439d9f250fbcdd7b6f06
超视,mitv://generationnexxxt.com:19806/15e81e20948b42a8bc5893db553139e2
中天综合台,mitv://generationnexxxt.com:19806/56881278f8194d5f8460a90a9d43eaab
中天娱乐台,mitv://generationnexxxt.com:19806/bf526b74b81c4e2ca81a53b5ab7e3ebf
东森戏剧台,mitv://generationnexxxt.com:19806/e36f38619a3b4f8887690773b6dc6deb
八大戏剧台,mitv://generationnexxxt.com:19806/4e7822ae957645d9ac42fffcb5f43c12
TVBS欢乐台,mitv://generationnexxxt.com:19806/8ede61bee1c74e73865358ee9465639c
纬来戏剧台,mitv://generationnexxxt.com:19806/83eec72f1b714d7b856c9ed55b5f032f
高点综合台,mitv://generationnexxxt.com:19806/387216495b4a4e1aacd0a938e241c195
BBC World News,mitv://generationnexxxt.com:19806/c15f2b05ec7a4dadb3dcec0a2176c2c3
CNBC,mitv://generationnexxxt.com:19806/b24b9d83ab9d4ddb9cbd80a2b42ca461
Bloomberg TV,mitv://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
HITS,mitv://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
壹电视新闻台,mitv://generationnexxxt.com:19806/97645804ecaa4ee5be0f1cafa3cdcd13
年代新闻,mitv://generationnexxxt.com:19806/9cc0b58d7e7d48e986ccc9cfadd64562
东森新闻台,mitv://generationnexxxt.com:19806/c0c87ec48e674479810666060a0721a2
中天新闻台,mitv://generationnexxxt.com:19806/15c4fe18a18f41edb4b1a6f2f1450dc6
民视新闻台,mitv://generationnexxxt.com:19806/bb1cae443ea64175b4bb73d65c39fb92
三立新闻台,mitv://generationnexxxt.com:19806/16451781124a46f48b0ba16b0cb0bd59
TVBS新闻台,mitv://generationnexxxt.com:19806/9b189fa9153c436da4d7c1c6b05cfc19
TVBS,mitv://generationnexxxt.com:19806/9d780ad1e8264d52901e041ec9308ed5
东森财经新闻台,mitv://generationnexxxt.com:19806/7ef2ce08ba13461e84a44db0d3f86a7d
非凡新闻台,mitv://generationnexxxt.com:19806/2a008e80e49a4b0d9e05b5e9cd0b6178
卫视电影台,mitv://generationnexxxt.com:19806/e529d1694af3457aaff8f9bb33942c3e
东森电影台,mitv://generationnexxxt.com:19806/f16420e3f35e498f8b4bc12e7f53e508
纬来电影台,mitv://generationnexxxt.com:19806/fa2170df51964e06a1a2f4c8b89e1778
龙祥电影,mitv://generationnexxxt.com:19806/d896a5e26ef04ae5a6fc10fddcb8bb17
HBO,mitv://generationnexxxt.com:19806/6455773f41864e15a0debb900a7a29d4
东森洋片台,mitv://generationnexxxt.com:19806/c19f3cbf0d8f4a0b8d2b91e913d6a75c
AXN,mitv://generationnexxxt.com:19806/252943b955994bee8096cfdc4ce17fa0
好莱坞电影台,mitv://generationnexxxt.com:19806/0fdd3f61cee24d12b84f6900249b4dae
CINEMAX,mitv://generationnexxxt.com:19806/df2ee4991ab74e73931670e7c8585c79
纬来育乐台,mitv://generationnexxxt.com:19806/976f32d64825406eafc227aeb751fa95
纬来体育台,mitv://generationnexxxt.com:19806/f67b6414d37f4817950975da6ff9aaa7
ELEVEN体育1台,mitv://generationnexxxt.com:19806/faffb7b8f8054de2aae0fe523278ba95
JET综合台,mitv://generationnexxxt.com:19806/7f2dd1ac817840479ca2a372147a552e
国兴卫视,mitv://generationnexxxt.com:19806/314bc9033efb4c03ae9ae00dd7dc4ede
STAR World,mitv://generationnexxxt.com:19806/bb298f76a2054398b8b60869c49cb2cf
Z频道,mitv://generationnexxxt.com:19806/80bd005717de41b4b9a6453439e5ca74
Animax,mitv://generationnexxxt.com:19806/a73469456e494f769a575fb7d8361408
尼克儿童频道,mitv://generationnexxxt.com:19806/6499e8ea96174cd29a5944eda0b4ca52
八大娱乐台,mitv://generationnexxxt.com:19806/5d8e7875da264a2593892f0a3233b354
三立iNEWS,mitv://generationnexxxt.com:19806/5b02b657cca34532b1c89128a616e539
龙华偶像,mitv://generationnexxxt.com:19806/c0592bff57814423970fc5d86ed11389
tvN,mitv://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
France24,mitv://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694
非凡商业台,mitv://generationnexxxt.com:19806/9128bae117d84210a416f8ca6a640d2c
公视3台,mitv://generationnexxxt.com:19806/8ef58507a92e4ef8901f4a60a2b80429
大爱2台,mitv://generationnexxxt.com:19806/528d9fe67c81418e8d87066aa3b71e4b
ELTV生活英语台,mitv://generationnexxxt.com:19806/ace2036515154bfabcab2c898c6a2bd7
靖洋卡通Nice Bingo,mitv://generationnexxxt.com:19806/93b4ff3499fd45e9afc0ad1227de8440
靖天卡通台,mitv://generationnexxxt.com:19806/46b935ed30cc437ba23b4b6e49853c1c
Nick Jr.,mitv://generationnexxxt.com:19806/aa38291bd3d14fe2a1ec307e08e9bb6c
Mezzo Live,mitv://generationnexxxt.com:19806/f981bd45bb90403fb1d9de1d6f879e25
CLASSICA 古典乐,mitv://generationnexxxt.com:19806/23f5683816164d61aaa84d1721be61ae
爱尔达体育1台(备),mitv://generationnexxxt.com:19806/7885a5aff13447648f302ad26390a51a
爱尔达体育2台,mitv://generationnexxxt.com:19806/5dd94142c2274d3180a4116381c42897
TRACE Sport Stars,mitv://generationnexxxt.com:19806/c3ea798df96541258e58453f90722536
博斯高球,mitv://generationnexxxt.com:19806/9ec53bc7716347958138f5b8a574b357
博斯高球二台,mitv://generationnexxxt.com:19806/948cd31f8a75480a908545d837d34618
博斯网球台,mitv://generationnexxxt.com:19806/ba14d9b3bdea4ba49bc9e8678432b8e0
博斯魅力网,mitv://generationnexxxt.com:19806/a49bd436f17f4a5ea02817276dfd549d
博斯无限台,mitv://generationnexxxt.com:19806/bf221f44caed4b2fbcb18bc1611d698a
博斯无限二台,mitv://generationnexxxt.com:19806/acc05e08ddcd4862a993cf4025361c2b
博斯运动,mitv://generationnexxxt.com:19806/d8add5a6ad454f27afdb85dfc86cdb4f
ELEVEN体育2台,mitv://generationnexxxt.com:19806/b32ff70be07c43efadac7ed86e027299
智林体育台,mitv://generationnexxxt.com:19806/78a719e06ef046a58d45861ffbec0b48
博斯运动二台,mitv://generationnexxxt.com:19806/b915f6607e144bcc9e470ba32160c41d
HBO强档巨献,mitv://generationnexxxt.com:19806/0b49580192d946fdac25d214252f8599
HBO原创巨献,mitv://generationnexxxt.com:19806/cbc41f7c77a441e9a5fc5f745da939a4
国家地理高画质野生频道,mitv://generationnexxxt.com:19806/04f5c651195f45e5b1381dbc9da8de16
BBC Earth,mitv://generationnexxxt.com:19806/fc4027733de0429f813c0b46c84c3338
Discovery Asia,mitv://generationnexxxt.com:19806/36027ef5693e4c038aad2d1fa748acc9
Discovery科学频道,mitv://generationnexxxt.com:19806/dc976bb30cad48e3a8fcc21abaf2530f
DMAX,mitv://generationnexxxt.com:19806/b2ff140b3bf94a6293f57e0cdda2371a
EVE,mitv://generationnexxxt.com:19806/d672a16901914a57b1e2dbfb585fa6a8
历史频道,mitv://generationnexxxt.com:19806/cf563459b4004845b8b2296f223bb982
罪案侦缉频道,mitv://generationnexxxt.com:19806/430c6eb5e08e474485e258638ff9db7e
BBC Lifestyle,mitv://generationnexxxt.com:19806/9985e804a1bb4f42982e094002d03e3c
Lifetime,mitv://generationnexxxt.com:19806/c0e4f22a0ec247daa5028404fb703657
KLT-靖天国际台,mitv://generationnexxxt.com:19806/af750482d0584209a24e2d102f37e688
HGTV居家乐活频道,mitv://generationnexxxt.com:19806/042556ec50df4e5c874fe57b4b407bd3
Love Nature,mitv://generationnexxxt.com:19806/60f16234ac8a47bc88d1d5be254395f5
美食星球,mitv://generationnexxxt.com:19806/42649ba2a75f4b998fe7395127754279
亚洲美食频道,mitv://generationnexxxt.com:19806/d85067703990498ab3e6d12c8aab65a6
亚洲旅游台,mitv://generationnexxxt.com:19806/0dca29c5bcd7425fb75b6c88f66bb671
EYE TV旅游台,mitv://generationnexxxt.com:19806/4e62678042814976ac0b46b4a337a58c
好消息2台,mitv://generationnexxxt.com:19806/3fa93b8959974f9bb7597b20f0928552
三立综合台,mitv://generationnexxxt.com:19806/41e50f949dc54258a4fb75fea4e4368d
靖天资讯台,mitv://generationnexxxt.com:19806/011915a0cf1b451fa0e7bb52339f952d
靖天综合台,mitv://generationnexxxt.com:19806/b7898598918245e78350f9baf20a93ca
靖天育乐台,mitv://generationnexxxt.com:19806/477ce98a080a4750b9e1cfadca6537fc
中视经典台,mitv://generationnexxxt.com:19806/59a4ff6c9f04467aa94e0f333761b230
中视菁采台,mitv://generationnexxxt.com:19806/9a8f4ddfbca94ac0a7300d2fb3b0ad72
TVBS精采台,mitv://generationnexxxt.com:19806/49900d53be5b4d49859cde104ecfcec5
壹电视综合,mitv://generationnexxxt.com:19806/4e91f05ad02a40d6865b9c096aa3255f
纬来精采,mitv://generationnexxxt.com:19806/1b7fe821536346bfb548e0b93e3c102d
ETtoday综合台,mitv://generationnexxxt.com:19806/d1823a3e6d6e49ff87fec1e492e7cab0
民视第一台,mitv://generationnexxxt.com:19806/22dbfebde4554861b8d5936f3a5b8345
民视台湾台,mitv://generationnexxxt.com:19806/004209b2615047f8a22778c397593197
Nice TV靖天欢乐台,mitv://generationnexxxt.com:19806/8b6c317ab7824e4db2d2b034c3baf568
八大优频道,mitv://generationnexxxt.com:19806/b99784d3dcf14ad98f03cf92cdab4f3b
三立戏剧台,mitv://generationnexxxt.com:19806/c7da872251344280abdfd505f29070bf
龙华戏剧,mitv://generationnexxxt.com:19806/7ceae24272a04c56970918538d152efb
靖天戏剧台,mitv://generationnexxxt.com:19806/60f9d2cf25aa49ffaf775530d9b3fbc1
靖洋戏剧台,mitv://generationnexxxt.com:19806/649c30bfb157439a8677adce0734c727
靖天日本台,mitv://generationnexxxt.com:19806/523aa96d6ec44544bcc9a688f4ae3983
i-Fun动漫台,mitv://generationnexxxt.com:19806/9b6667a8fac541649de316e2446c7682
韩国娱乐台,mitv://generationnexxxt.com:19806/22bf4937de3e4b7eba821de74d7e96f6
星卫娱乐台,mitv://generationnexxxt.com:19806/1ff734dfe7394316aae4b382de54970e
ROCK Extreme,mitv://generationnexxxt.com:19806/b3db032516a245cb8be392e116f7911e
中视新闻台,mitv://generationnexxxt.com:19806/1a0d441ef2874780b96ac3eae696c991
寰宇新闻台,mitv://generationnexxxt.com:19806/03dc6c9558b448b89381f97468fcf74b
华视新闻,mitv://generationnexxxt.com:19806/4e78c763d32e4a7b9061ef4ffb394613
NHK新闻资讯台,mitv://generationnexxxt.com:19806/d9a9a43ce0b34114a38cda9728b13a2b
美亚电影台HD,mitv://generationnexxxt.com:19806/b96925f1bcbb4f98bfa305276c93fd61
龙华电影,mitv://generationnexxxt.com:19806/d785cd236b8546899c62092ca6d5d9fa
星卫HD电影台,mitv://generationnexxxt.com:19806/8f420e1ffc23496bb8d2b35fdf24e2d6
靖天映画,mitv://generationnexxxt.com:19806/60f84f62f0944eb0b603b346d942b74e
靖天电影台,mitv://generationnexxxt.com:19806/7a6f97d0057a43e3a26a9c90b5ecbea4
WARNER TV,mitv://generationnexxxt.com:19806/51553289eb744d70a0ddb7de146e1eff
Star Movies HD,mitv://generationnexxxt.com:19806/e63074ed9b3845de9f5dccefa2f3b5f8
AMC最爱电影,mitv://generationnexxxt.com:19806/10859d8d60fa4398817f6f8448581769
HBO Family,mitv://generationnexxxt.com:19806/30a775741c954f07821dfe2cc89bc36d
CatchPlay电影台,mitv://generationnexxxt.com:19806/2ae17608e1df4ee4a1c5e713acaa4559
CinemaWorld,mitv://generationnexxxt.com:19806/c6a06aa0ef9a4b4ea2f4777deb182ab7
壹电视电影台,mitv://generationnexxxt.com:19806/a112092afd8d4d3db42c6a75846708ce
采昌影剧台,mitv://generationnexxxt.com:19806/33a2069643e0498aac9fcacba35d324b
佛卫慈悲台,mitv://generationnexxxt.com:19806/e7ac09e3dc7b4fdf9e090c9574237bee
TechStorm,mitv://generationnexxxt.com:19806/156495e879c74b63820b3ae04f77425c
EYE TV戏剧台,mitv://generationnexxxt.com:19806/bd695b52887f45a684c7b909a158ffe4
台视新闻台,mitv://generationnexxxt.com:19806/3561cea8c62f44038a784b1e8c0875a7
寰宇新闻台湾台,mitv://generationnexxxt.com:19806/7ca11b45453041e5ba4ef836fffcad0d
台视财经台,mitv://generationnexxxt.com:19806/f4de4e7b909b4c0facecc41c4b9bc6e5
纬来日本,mitv://generationnexxxt.com:19806/e56283721c2a4f11991450f6657a852f
爱尔达影剧台,mitv://generationnexxxt.com:19806/bfdbb81d87bf456da9259395bb8d12ec
民视(备),mitv://generationnexxxt.com:19806/ac6dcba32fc34473ad0ef7627cd2f826
三立台湾台(备),mitv://generationnexxxt.com:19806/b4469f6ece514cea855f16716b1e98d7
影迷数位电影台,mitv://generationnexxxt.com:19806/baad91042c104d2796d4e44a9bd5c05a
卫视中文台,mitv://generationnexxxt.com:19806/6691684c7be64428bfe574fe3302e355
爱尔达体育1台,mitv://generationnexxxt.com:19806/d2524e9e8e594b72aa2a6f4c4196b9f2
爱尔达体育3台,mitv://generationnexxxt.com:19806/afa4253d3a5f46e484d7c328d9adfc1b
台视(备),mitv://generationnexxxt.com:19806/426e9b6bddd74f76bba06ad17a393864
爱尔达体育4台,mitv://generationnexxxt.com:19806/ab596c31c946426c8f215501c9e13a33
中视(备),mitv://generationnexxxt.com:19806/6c292fd4516b48a28f4a5ecb550c192b
华视(备),mitv://generationnexxxt.com:19806/afca56ff63ab47468d3e8c0c269e99b2
东森新闻台(备),mitv://generationnexxxt.com:19806/74cf299d320944938efaa41ef0d384e6
镜新闻,mitv://generationnexxxt.com:19806/e94576723d29407698c26547498714b7
MTV,mitv://generationnexxxt.com:19806/fc6de1ef9cf54ad6a29634adedca84b7


港澳,#genre#
港台电视31,mitv://generationnexxxt.com:19806/e24e18c71dfb451ca375725a44c7ba63
港台电视32,mitv://generationnexxxt.com:19806/0422510f2f9c4231ab9f4521a90e16a7
HOY TV,mitv://generationnexxxt.com:19806/c57ad434b4c345c08c1078b3e6f5fd2b
﻿翡翠台(备),mitv://generationnexxxt.com:19806/bec14b228c234151b21bb6c1bf0564ea
J2,mitv://generationnexxxt.com:19806/c20b3e6fcc414f0dafcf4494b9c5d6fe
无线新闻台(备),mitv://generationnexxxt.com:19806/5d2b444462814bb387de790d8f94aad0
无线新闻台,mitv://generationnexxxt.com:19806/6031f5d94c83404cbb57b43192b00661
无线财经体育资讯台,mitv://generationnexxxt.com:19806/1d5fd00cb87945aeacf8ab07693bb3f5
ViuTVsix,mitv://generationnexxxt.com:19806/52e566ffe54e4981a21bb2e768ab44a1
ViuTV,mitv://generationnexxxt.com:19806/807086696a024936909f485f51dde231
凤凰中文台,mitv://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
凤凰资讯台,mitv://generationnexxxt.com:19806/4a9084b3c7014ed89c54470860a40c70
凤凰香港台,mitv://generationnexxxt.com:19806/58eaba37267d44a2b56cefcee8673718
TVB星河(粤),mitv://generationnexxxt.com:19806/d3eb302836af436baef656d5c201f1a3
澳门-MACAU,mitv://generationnexxxt.com:19806/972826b640cc4e688e1682e3d2fd0d71
澳门莲花,mitv://generationnexxxt.com:19806/8344ce763a484c7c85f6ca6197bba0ce
now新闻台,mitv://generationnexxxt.com:19806/b1377bf1c59c44438f9998c7a399fd55
HKC 18,mitv://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
戏曲台,mitv://generationnexxxt.com:19806/871860cf869e471e918797abd540fe56
TVB娱乐新闻台,mitv://generationnexxxt.com:19806/38b5b6844291493b987f3de5afa2b373
翡翠台,mitv://generationnexxxt.com:19806/479972c968004cf2b3de16659192ef09
千禧经典台,mitv://generationnexxxt.com:19806/8695a8b7d5e24fb5b31d3bf1ea8a264d
Thrill,mitv://generationnexxxt.com:19806/d3313440f78540f9bae8a628715f9202
明珠台,mitv://generationnexxxt.com:19806/e91b3073df5a4d2e9cfc4cf4a33f89a8
香港国际财经台,mitv://generationnexxxt.com:19806/0b403480290c4afcbfe627f2c3148ac4
18台,mitv://generationnexxxt.com:19806/8143a3d9d5f24ecd845a4dd236879549
now财经台,mitv://generationnexxxt.com:19806/fe8646ab194346bcb1ceec5b9d77f628
美亚电影台(粤语),mitv://generationnexxxt.com:19806/d67a79fcd7164ebf93e4d5e4c3a92917
Hands Up,mitv://generationnexxxt.com:19806/411d19c74016481eb0ab743c22523102
粤语片台,mitv://generationnexxxt.com:19806/6532937e0007e298af65644262e156f0
亚洲剧台,mitv://generationnexxxt.com:19806/59e213eaf3b4421fa9bfa35706311450
功夫台,mitv://generationnexxxt.com:19806/13d08d7212504d1a8b8b9d6e6706147a
HOY资讯台,mitv://generationnexxxt.com:19806/b51d6edb84aa4abcb50ede3576db005e
黄金翡翠台,mitv://generationnexxxt.com:19806/ee8c2d2b120840a8808f08ecc8123b93

测试1,#genre#

凤凰中文台,http://php.17186.eu.org/phtv/fhzw.m3u8
凤凰资讯台,http://php.17186.eu.org/phtv/fhzx.m3u8
凤凰香港台,http://php.17186.eu.org/phtv/fhxg.m3u8
无线财经·资讯台4K,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxNR4FqM3EgPoN7yqNVDCIzY/ts
翡翠台4K,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts
翡翠台超高清,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxCgMBzU9XfDMGLwaGxto_X4/ts
J2 4K,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxHxPuwYBkq3c9qPtWNUkGtg/ts
明珠台超清,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts
星河频道,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxKhNUGBfO_GdATzBMAV6h6g/ts
Clarity4K,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxBCHdoE4ERuw-ffszjQ-bDk/ts
港台31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream2/streamPlaylist.m3u8
港台32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
港台33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
港台34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
港台35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
无线翡翠臺,p2p://216.244.75.178:9906/6555d1e30005c32c0016e899ee7bc564.ts
